Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Popularity
Merv Griffin's Crosswords,Wii,2008.0,Puzzle,THQ,0.11,0.0,0.0,0.01,0.11,71.0,21.0,tbd,24.0,"Pipeworks Software, Inc.",E,Not Popular
Fast & Furious: Showdown,X360,2013.0,Action,Activision,0.0,0.03,0.0,0.0,0.03,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Genma Onimusha,XB,2002.0,Action,Capcom,0.14,0.04,0.05,0.01,0.24,83.0,27.0,8.6,10.0,Capcom,M,Not Popular
King of Colosseum (Red): Shin Nippon x Zen Nippon x Pancrase Disc,PS2,2002.0,Fighting,Spike,0.0,0.0,0.12,0.0,0.12,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Sniper: Art of Victory,PC,2008.0,Shooter,City Interactive,0.0,0.45,0.0,0.03,0.49,36.0,7.0,3.6,16.0,City Interactive,M,Not Popular
Naruto Shippuden: Legends: Akatsuki Rising,PSP,2009.0,Fighting,Namco Bandai Games,0.14,0.0,0.0,0.01,0.15,60.0,15.0,6.2,10.0,Racjin,T,Not Popular
Sonic Rivals,PSP,2006.0,Racing,Sega,0.73,0.42,0.0,0.27,1.42,64.0,25.0,7.8,38.0,Backbone Entertainment,E,Not Popular
Showdown: Legends of Wrestling,XB,2004.0,Fighting,Acclaim Entertainment,0.09,0.03,0.0,0.0,0.12,57.0,33.0,tbd,24.0,Acclaim,T,Not Popular
Hexyz Force,PSP,2009.0,Role-Playing,Atlus,0.07,0.0,0.06,0.01,0.14,68.0,13.0,7.3,21.0,Sting,T,Not Popular
Man vs. Wild,X360,2011.0,Action,Crave Entertainment,0.09,0.0,0.0,0.01,0.1,71.0,21.0,4.6,8.0,Scientifically Proven,T,Not Popular
FIFA 12,Wii,2011.0,Sports,Electronic Arts,0.15,0.5,0.0,0.11,0.76,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Magical Starsign (JP sales),DS,2006.0,Role-Playing,Nintendo,0.0,0.0,0.04,0.0,0.04,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Hiiro no Kakera 2: Hisui no Shizuku,PS2,2007.0,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Growlanser: Heritage of War,PS2,2006.0,Role-Playing,Rising Star Games,0.11,0.08,0.0,0.03,0.22,60.0,7.0,7.9,9.0,Career Soft,T,Not Popular
Street Hoops,PS2,2002.0,Sports,Activision,0.45,0.35,0.0,0.12,0.91,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Tom Clancy's Splinter Cell: Double Agent,GC,2006.0,Action,Ubisoft,0.04,0.01,0.0,0.0,0.06,64.0,8.0,7.1,7.0,Ubisoft Montreal,M,Not Popular
Mystic Ark,SNES,1995.0,Role-Playing,Enix Corporation,0.0,0.0,0.13,0.0,0.13,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
ESPN College Hoops 2K5,PS2,2004.0,Sports,Sega,0.41,0.32,0.0,0.11,0.84,86.0,14.0,8.1,10.0,Visual Concepts,E,Not Popular
40 Winks,PS,1999.0,Platform,GT Interactive,0.17,0.12,0.0,0.02,0.31,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Need for Speed Rivals,PS3,2013.0,Racing,Electronic Arts,0.33,0.69,0.05,0.19,1.27,80.0,6.0,4.9,123.0,Ghost Games,E10+,Popular
Colin McRae Rally 3,XB,2002.0,Racing,Codemasters,0.03,0.01,0.0,0.0,0.04,86.0,25.0,7.4,14.0,Codemasters,E,Not Popular
Kingdoms of Amalur: Reckoning,PC,2012.0,Role-Playing,Electronic Arts,0.14,0.13,0.0,0.03,0.3,81.0,25.0,6.6,279.0,Big Huge Games,M,Popular
Metal Gear Solid: The Legacy Collection,PS3,2013.0,Adventure,Konami Digital Entertainment,0.31,0.01,0.03,0.06,0.4,93.0,4.0,9,255.0,Konami,M,Popular
Company of Heroes: Tales of Valor,PC,2009.0,Strategy,THQ,0.0,0.03,0.0,0.01,0.04,70.0,42.0,7.2,204.0,Relic,M,Popular
Wario: Master of Disguise,DS,2007.0,Platform,Nintendo,0.28,0.02,0.33,0.03,0.65,60.0,35.0,7.4,19.0,Suzak,E10+,Not Popular
Just Cause,PS2,2006.0,Action,Eidos Interactive,0.01,0.01,0.0,0.0,0.02,67.0,23.0,7.9,41.0,Avalanche Studios,M,Not Popular
Hakuouki: Yuugi Roku Ni - Matsuri Hayashi to Taishitachi,PSP,2012.0,Action,Idea Factory,0.0,0.0,0.06,0.0,0.06,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
NASCAR 08,X360,2007.0,Racing,Electronic Arts,0.26,0.0,0.0,0.02,0.29,59.0,29.0,5.2,30.0,EA Tiburon,E,Not Popular
SBK Superbike World Championship,PS2,2008.0,Racing,Black Bean Games,0.01,0.01,0.0,0.0,0.02,71.0,21.0,tbd,24.0,Milestone S.r.l,E10+,Not Popular
Princess Frontier Portable,PSP,2011.0,Adventure,Alchemist,0.0,0.0,0.02,0.0,0.02,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Crayon Shin-Chan: Arashi o Yobu Enji,SNES,1993.0,Platform,Namco Bandai Games,0.0,0.0,0.46,0.0,0.46,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Tom Clancy's Splinter Cell,XB,2002.0,Action,Ubisoft,1.85,1.04,0.0,0.13,3.02,93.0,46.0,8.5,121.0,Ubisoft Montreal,T,Popular
Destiny: The Taken King,X360,2015.0,Shooter,Activision,0.24,0.08,0.0,0.03,0.35,71.0,21.0,4.4,59.0,"Bungie Software, Bungie",T,Popular
NBA Street,PS2,2001.0,Sports,Electronic Arts,2.19,0.22,0.0,0.38,2.79,89.0,22.0,8.6,39.0,NuFX,E,Not Popular
Star Soldier: Vanishing Earth,N64,1998.0,Shooter,Hudson Entertainment,0.05,0.01,0.0,0.0,0.06,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Pro Yakyuu Team o Tsukurou! 2,PS2,2003.0,Sports,Sega,0.0,0.0,0.23,0.0,0.23,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
The Testament of Sherlock Holmes,PC,2012.0,Adventure,Focus Home Interactive,0.0,0.06,0.0,0.01,0.07,73.0,18.0,8,128.0,Frogwares,M,Popular
SpongeBob: HeroPants,X360,2015.0,Platform,Activision,0.08,0.0,0.0,0.01,0.09,71.0,21.0,3.4,20.0,Activision,E,Not Popular
F1 2001,PS2,2001.0,Racing,Electronic Arts,0.07,0.06,0.0,0.02,0.15,83.0,13.0,8.3,9.0,EA Sports,E,Not Popular
Mortal Kombat 3,GEN,1994.0,Fighting,Acclaim Entertainment,1.03,0.27,0.0,0.04,1.34,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
DefCon 5,PS,1995.0,Shooter,Psygnosis,0.04,0.03,0.0,0.0,0.07,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Elebits: The Adventures of Kai and Zero,DS,2008.0,Adventure,Konami Digital Entertainment,0.07,0.0,0.0,0.01,0.08,75.0,15.0,8.3,6.0,Konami,E,Not Popular
X2: Wolverine's Revenge,PS2,2003.0,Platform,Activision,0.31,0.24,0.0,0.08,0.64,58.0,24.0,7.2,13.0,GenePool,T,Not Popular
Mary King's Riding School 2,Wii,2009.0,Simulation,Midas Interactive Entertainment,0.0,0.02,0.0,0.0,0.02,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Skylanders: Trap Team,3DS,2014.0,Action,Activision,0.16,0.1,0.0,0.02,0.28,71.0,21.0,3.4,6.0,Toys for Bob,E10+,Not Popular
Shinseiki Evangelion: Battle Orchestra Portable,PSP,2009.0,Fighting,Broccoli,0.0,0.0,0.01,0.0,0.01,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Super Duper Sumos,GBA,2007.0,Action,Unknown,0.02,0.01,0.0,0.0,0.03,57.0,5.0,tbd,24.0,Handheld Games,E,Not Popular
Barnyard,GC,2006.0,Action,THQ,0.09,0.02,0.0,0.0,0.12,66.0,12.0,tbd,24.0,Blue Tongue Entertainment,E10+,Not Popular
Juiced: Eliminator,PSP,2006.0,Racing,THQ,0.11,0.2,0.0,0.12,0.42,65.0,24.0,8.2,6.0,Juice Games,T,Not Popular
Arc the Lad: Twilight of the Spirits,PS2,2003.0,Role-Playing,Sony Computer Entertainment,0.18,0.14,0.0,0.05,0.36,72.0,39.0,8.2,33.0,Cattle Call,T,Not Popular
Ochaken no Heya DS 2,DS,2007.0,Simulation,MTO,0.0,0.0,0.09,0.0,0.09,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
300: March to Glory,PSP,2007.0,Action,Warner Bros. Interactive Entertainment,0.27,0.08,0.0,0.07,0.41,55.0,31.0,7.1,14.0,Collision Studios,M,Not Popular
NBA Live 06 (Weekly american sales),PS2,2005.0,Sports,Electronic Arts,1.35,0.05,0.0,0.02,1.42,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Elements of Destruction,DS,2007.0,Strategy,THQ,0.07,0.0,0.0,0.01,0.07,71.0,21.0,tbd,24.0,Black Lantern Studios,E10+,Not Popular
The Lord of the Rings: The Return of the King,PS2,2003.0,Action,Electronic Arts,1.5,1.28,0.05,0.46,3.28,85.0,31.0,8.7,105.0,EA Games,T,Popular
Sound Novel Machi,SAT,1998.0,Adventure,ChunSoft,0.0,0.0,0.09,0.0,0.09,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Majesty 2: The Fantasy Kingdom Sim,X360,2007.0,Simulation,Unknown,0.03,0.0,0.0,0.0,0.03,71.0,21.0,UNKNOWN,24.0,"1C, Ino-Co, 1C Company",UNKNOWN,Not Popular
Death Connection Portable,PSP,2011.0,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Killer7,GC,2005.0,Action,Capcom,0.12,0.03,0.0,0.0,0.15,74.0,57.0,8.5,64.0,Grasshopper Manufacture,M,Popular
Injustice: Gods Among Us,X360,2013.0,Fighting,Warner Bros. Interactive Entertainment,0.97,0.3,0.0,0.11,1.38,81.0,63.0,7.9,279.0,NetherRealm Studios,T,Popular
Princess Isabella: A Witch's Curse,DS,2010.0,Adventure,GSP,0.05,0.03,0.0,0.01,0.08,71.0,21.0,tbd,24.0,Gogii Games,E,Not Popular
Drift King Shutokou Battle '94,SNES,1994.0,Racing,BPS,0.0,0.0,0.2,0.0,0.2,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
HatsuKare * Renai Debut Sengen!,PSP,2013.0,Adventure,FuRyu,0.0,0.0,0.02,0.0,0.02,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Dragon Valor,PS,1999.0,Role-Playing,Sony Computer Entertainment,0.04,0.03,0.0,0.0,0.07,57.0,9.0,8.3,10.0,Namco,T,Not Popular
Tennis no Oji-Sama: Genius Boys Academy,GBA,2002.0,Sports,Konami Digital Entertainment,0.0,0.0,0.24,0.01,0.25,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Simple DS Series Vol. 15: The Kanshikikan 2 - Aratanaru 8-tsu no Jiken wo Touch seyo,DS,2007.0,Adventure,D3Publisher,0.0,0.0,0.04,0.0,0.04,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
NBA In The Zone '98,N64,1997.0,Sports,Konami Digital Entertainment,0.25,0.02,0.0,0.0,0.27,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Saints Row,X360,2006.0,Action,THQ,1.17,0.77,0.02,0.22,2.18,81.0,74.0,7.5,211.0,Volition Inc.,M,Popular
The Typing of the Dead,DC,2000.0,Shooter,Sega,0.0,0.0,0.05,0.0,0.05,83.0,12.0,7.8,12.0,Smilebit,M,Not Popular
Assassin's Creed: Brotherhood,PS3,2010.0,Action,Ubisoft,1.87,0.55,0.11,0.29,2.82,90.0,59.0,8.2,279.0,Ubisoft Montreal,M,Popular
Dead or Alive 4,X360,2005.0,Fighting,Tecmo Koei,0.3,0.03,0.1,0.03,0.47,85.0,76.0,8.2,223.0,Team Ninja,M,Popular
Dune 2000,PS,1999.0,Strategy,Electronic Arts,0.14,0.09,0.0,0.02,0.25,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Record of Agarest War: Marriage,PSP,2012.0,Role-Playing,Compile Heart,0.0,0.0,0.04,0.0,0.04,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Gears of War,PC,2007.0,Shooter,Microsoft Game Studios,0.0,0.01,0.0,0.0,0.02,87.0,36.0,7.8,279.0,Epic Games,M,Popular
Higurashi Daybreak Portable Mega Edition,PSP,2009.0,Adventure,Alchemist,0.0,0.0,0.02,0.0,0.02,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Beautiful Katamari,X360,2007.0,Puzzle,Namco Bandai Games,0.14,0.02,0.15,0.02,0.32,73.0,52.0,7,40.0,Now Production,E,Not Popular
Major League Baseball 2K9,Wii,2009.0,Sports,Take-Two Interactive,0.24,0.0,0.0,0.02,0.26,61.0,5.0,4.5,10.0,2K Sports,E,Not Popular
PoPoLoCrois,PSP,2005.0,Role-Playing,Ignition Entertainment,0.05,0.0,0.0,0.0,0.06,66.0,41.0,7.4,17.0,G-Artists,E,Not Popular
World Series of Poker,PS2,2005.0,Misc,Activision,0.39,0.01,0.0,0.06,0.47,46.0,15.0,8.2,20.0,Activision,E10+,Not Popular
Battlefield: Hardline,PC,2015.0,Shooter,Electronic Arts,0.0,0.13,0.0,0.01,0.14,71.0,31.0,3.8,279.0,Visceral Games,M,Popular
Pro Cycling Manager 2016,PC,2016.0,Sports,Focus Home Interactive,0.0,0.03,0.0,0.0,0.03,64.0,6.0,4.8,6.0,Cyanide,UNKNOWN,Not Popular
SD Gundam G Generation Portable,PSP,2006.0,Strategy,Namco Bandai Games,0.0,0.0,0.27,0.0,0.27,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Make 10: A Journey of Numbers,DS,2007.0,Puzzle,Nintendo,0.0,0.0,0.07,0.0,0.07,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Future Cop L.A.P.D.,PS,1997.0,Simulation,Electronic Arts,0.16,0.11,0.0,0.02,0.3,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Ray Gigant,PSV,2015.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,72.0,14.0,8.1,25.0,Bandai Namco Games,T,Not Popular
Rugby Challenge 3,PS4,2016.0,Sports,Alternative Software,0.0,0.04,0.0,0.01,0.04,64.0,4.0,6.8,12.0,Wicked Witch Software,E,Not Popular
Neverwinter Nights Diamond,PC,2004.0,Role-Playing,Atari,0.0,0.02,0.0,0.0,0.02,71.0,21.0,8.2,11.0,BioWare,M,Not Popular
Kane & Lynch 2: Dog Days,X360,2010.0,Shooter,Square Enix,0.2,0.22,0.01,0.05,0.49,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
NBA Ballers: Chosen One,X360,2008.0,Sports,Midway Games,0.17,0.0,0.0,0.01,0.19,55.0,42.0,4.2,15.0,Midway,E,Not Popular
Gauntlet,2600,1982.0,Action,Answer Software,0.46,0.03,0.0,0.01,0.5,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Mega Man Battle Network 2,GBA,2002.0,Action,Ubisoft,0.22,0.08,0.0,0.01,0.31,81.0,15.0,9,21.0,Capcom,E,Not Popular
Max Payne 3,PC,2012.0,Shooter,Take-Two Interactive,0.16,0.22,0.0,0.05,0.43,87.0,30.0,7.6,279.0,Rockstar Studios,M,Popular
Power Pro Kun Pocket 14,DS,2011.0,Sports,Konami Digital Entertainment,0.0,0.0,0.12,0.0,0.12,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Lunar: Silver Star Harmony,PSP,2009.0,Role-Playing,GungHo,0.19,0.0,0.03,0.02,0.24,80.0,26.0,7.7,47.0,Game Arts,T,Popular
Dishonored,PC,2012.0,Action,Bethesda Softworks,0.26,0.19,0.0,0.06,0.51,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Looney Tunes: Back in Action,GC,2003.0,Platform,Warner Bros. Interactive Entertainment,0.13,0.03,0.0,0.0,0.17,64.0,6.0,5,6.0,Warthog,E,Not Popular
Major League Baseball 2K9,PSP,2009.0,Sports,Spike,0.08,0.0,0.0,0.01,0.08,71.0,21.0,tbd,24.0,2K Sports,E,Not Popular
LEGO Legends of Chima: Laval's Journey,PSV,2013.0,Adventure,Warner Bros. Interactive Entertainment,0.01,0.09,0.0,0.03,0.13,64.0,5.0,6.6,8.0,TT Games,E10+,Not Popular
Root Letter,PSV,2016.0,Adventure,PQube,0.0,0.03,0.01,0.01,0.05,78.0,6.0,7.8,6.0,Kadokawa,M,Not Popular
Who wants to be a millionaire,PS,2000.0,Misc,Eidos Interactive,0.45,0.3,0.0,0.05,0.8,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Bishoujo Senshi Sailormoon R,SNES,1993.0,Fighting,Namco Bandai Games,0.0,0.0,0.27,0.0,0.27,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
The Legend of Zelda: Ocarina of Time,3DS,2011.0,Action,Nintendo,2.09,1.31,0.62,0.31,4.33,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Arcade Hits: Frisky Tom,PS,2002.0,Action,Hamster Corporation,0.16,0.11,0.0,0.02,0.28,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Jirou Akagawa: Majotachi no Nemuri,SNES,1995.0,Adventure,Pack-In-Video,0.0,0.0,0.05,0.0,0.05,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Dexter's Lab Chess Challenge,GBA,2002.0,Misc,BAM! Entertainment,0.14,0.05,0.0,0.0,0.2,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Sengoku Basara: Samurai Heroes,PS3,2010.0,Action,Capcom,0.17,0.04,0.4,0.02,0.64,61.0,37.0,7.9,29.0,Capcom,T,Not Popular
SpongeBob SquarePants: Creature from the Krusty Krab,DS,2006.0,Platform,THQ,0.45,0.0,0.0,0.04,0.49,56.0,7.0,7.3,6.0,WayForward,E,Not Popular
Jikkyou Powerful Pro Yakyuu 8,PS2,2001.0,Sports,Konami Digital Entertainment,0.0,0.0,0.29,0.0,0.29,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
F.E.A.R.,X360,2006.0,Shooter,Vivendi Games,0.28,0.03,0.0,0.03,0.34,85.0,44.0,7.3,131.0,Day 1 Studios,M,Popular
American Chopper 2: Full Throttle,PS2,2005.0,Racing,Zoo Digital Publishing,0.09,0.07,0.0,0.02,0.18,71.0,21.0,8.1,9.0,Creat Studios,T,Not Popular
Farming Simulator 2011,PC,2010.0,Simulation,UNKNOWN,0.0,0.13,0.0,0.0,0.13,71.0,21.0,7,23.0,Giants Software,E,Not Popular
No Man's Sky,PS4,2016.0,Action,Hello Games,0.63,0.76,0.03,0.27,1.7,71.0,94.0,4.5,279.0,Hello Games,T,Popular
Final Fantasy XI: Ultimate Collection,X360,2009.0,Role-Playing,Square Enix,0.25,0.0,0.0,0.02,0.27,71.0,21.0,tbd,24.0,Square Enix,T,Not Popular
LEGO Knights' Kingdom,GBA,2004.0,Action,THQ,0.08,0.03,0.0,0.0,0.11,62.0,4.0,tbd,24.0,Razorback Developments,E,Not Popular
Lego Batman 3: Beyond Gotham,PSV,2014.0,Action,Warner Bros. Interactive Entertainment,0.05,0.19,0.0,0.07,0.3,71.0,21.0,7.7,12.0,TT Games,E10+,Not Popular
Just Dance 2017,WiiU,2016.0,Misc,Ubisoft,0.03,0.06,0.0,0.01,0.09,71.0,21.0,tbd,24.0,Ubisoft Paris,E10+,Not Popular
F1 Career Challenge,PS2,2003.0,Racing,Electronic Arts,0.05,0.04,0.0,0.01,0.1,70.0,15.0,7.7,15.0,Electronic Arts,E,Not Popular
The Lord of the Rings: War in the North,X360,2007.0,Action,Warner Bros. Interactive Entertainment,0.52,0.24,0.0,0.08,0.84,61.0,48.0,7.4,113.0,Snowblind Studios,M,Popular
Professor Layton and the Curious Village,DS,2007.0,Puzzle,Nintendo,1.21,2.43,1.03,0.52,5.19,85.0,72.0,8.6,147.0,Level 5,E,Popular
Scrabble Blast!,GBA,2005.0,Misc,Zoo Digital Publishing,0.04,0.01,0.0,0.0,0.06,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Gem Quest: 4 Elements,DS,2011.0,Puzzle,Mastertronic,0.05,0.05,0.0,0.01,0.1,71.0,21.0,tbd,24.0,"Joindots, Mastertronic",E,Not Popular
Imagine: Reporter,DS,2010.0,Simulation,Ubisoft,0.08,0.01,0.0,0.01,0.09,71.0,21.0,tbd,24.0,Magic Pockets,E,Not Popular
Largo Winch .// Commando Sar,PS,2002.0,Adventure,Ubisoft,0.01,0.01,0.0,0.0,0.02,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Jet X20,PS2,2007.0,Racing,Unknown,0.11,0.09,0.0,0.03,0.23,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Lost Heroes 2,3DS,2015.0,Action,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Final Fantasy Chronicles,PS,2001.0,Role-Playing,Square,0.29,0.2,0.0,0.03,0.52,89.0,15.0,9.1,37.0,TOSE,T,Not Popular
Need For Speed: Undercover,DS,2008.0,Racing,Electronic Arts,0.18,0.03,0.0,0.02,0.23,59.0,7.0,6.7,6.0,Firebrand Games,E10+,Not Popular
Azure Striker Gunvolt,3DS,2016.0,Action,Yacht Club Games,0.01,0.0,0.0,0.0,0.01,77.0,20.0,8.4,62.0,Inti Creates,E10+,Popular
Mortal Kombat: Deception,XB,2004.0,Fighting,Midway Games,0.61,0.12,0.0,0.03,0.76,81.0,53.0,8.8,24.0,Midway,M,Not Popular
Inversion,X360,2012.0,Shooter,Namco Bandai Games,0.03,0.02,0.0,0.01,0.06,53.0,51.0,6.5,72.0,Saber Interactive,M,Popular
Wacky World of Sports,Wii,2009.0,Sports,Sega,0.08,0.0,0.0,0.01,0.09,45.0,10.0,tbd,24.0,Tabot,E10+,Not Popular
Nicktoons Collection: Game Boy Advance Video Volume 3,GBA,2005.0,Misc,UNKNOWN,0.01,0.01,0.0,0.0,0.02,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Kurogane Kaikitan,PSV,2015.0,Adventure,Minato Station,0.0,0.0,0.01,0.0,0.01,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
NFL Blitz 20-03,GC,2002.0,Sports,Midway Games,0.11,0.03,0.0,0.0,0.14,72.0,11.0,tbd,24.0,Point of View,E,Not Popular
Fairy Tail: Portable Guild 2,PSP,2011.0,Fighting,Konami Digital Entertainment,0.0,0.0,0.08,0.0,0.08,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Icewind Dale II,PC,2002.0,Role-Playing,Interplay,0.0,0.01,0.0,0.0,0.01,83.0,22.0,8.3,147.0,Black Isle Studios,T,Popular
NBA Live 06,GC,2005.0,Sports,Electronic Arts,0.25,0.07,0.0,0.01,0.33,76.0,14.0,tbd,24.0,EA Canada,E,Not Popular
Turbo Trainz,Wii,2012.0,Racing,Mastertronic,0.0,0.01,0.0,0.0,0.01,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Transformers: Fall of Cybertron,PC,2012.0,Action,Activision,0.01,0.0,0.0,0.0,0.01,78.0,13.0,7.9,121.0,"High Moon Studios, Mercenary Technologies",T,Popular
Grand Theft Auto IV,PS3,2008.0,Action,Take-Two Interactive,4.76,3.69,0.44,1.61,10.5,98.0,64.0,7.5,279.0,Rockstar North,M,Popular
The Lord of the Rings Online: Mines of Moria,PC,2008.0,Role-Playing,Codemasters Online,0.0,0.02,0.0,0.0,0.02,85.0,24.0,8.2,99.0,Turbine Inc.,T,Popular
Final Fantasy Collection,PS,1999.0,Role-Playing,Square,0.0,0.0,0.42,0.03,0.45,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Ridge Racer V,PS2,2000.0,Action,Namco Bandai Games,0.24,0.19,0.75,0.06,1.24,78.0,20.0,7.7,6.0,Namco,E,Not Popular
Worms: A Space Oddity,Wii,2008.0,Strategy,THQ,0.06,0.02,0.0,0.01,0.08,64.0,26.0,4.3,13.0,Team 17,E10+,Not Popular
Midway's Greatest Arcade Hits Volume 1,N64,2000.0,Misc,Midway Games,0.19,0.05,0.0,0.0,0.24,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Mr. Driller: Drill Spirits,DS,2004.0,Puzzle,Nintendo,0.08,0.0,0.05,0.01,0.14,70.0,35.0,8.9,9.0,Namco,E,Not Popular
J-League Pro Soccer Club wo Tsukurou! 2,SAT,1997.0,Sports,Sega,0.0,0.0,0.49,0.0,0.49,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Desire,SAT,1997.0,Adventure,Imadio,0.0,0.0,0.14,0.0,0.14,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Winning Post 7 2013,PSV,2013.0,Sports,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
All-Star Baseball 2002,PS2,2001.0,Sports,Acclaim Entertainment,0.27,0.21,0.0,0.07,0.56,77.0,16.0,7.6,8.0,Acclaim Studios Austin,E,Not Popular
Just Cause,X360,2006.0,Action,Eidos Interactive,0.1,0.03,0.01,0.01,0.14,73.0,57.0,7.2,52.0,Avalanche Studios,M,Popular
Donkey Kong Land II,GB,1996.0,Platform,Nintendo,1.39,0.48,0.4,0.08,2.35,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
The Oregon Trail,3DS,2011.0,Simulation,Crave Entertainment,0.12,0.0,0.0,0.01,0.13,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Dungeons - The Dark Lord,PC,2011.0,Strategy,Kalypso Media,0.0,0.01,0.0,0.0,0.02,72.0,6.0,5.6,16.0,Kalypso,M,Not Popular
Ridge Racer Unbounded,PS3,2012.0,Racing,Namco Bandai Games,0.05,0.09,0.0,0.03,0.17,72.0,20.0,6,29.0,Bugbear,T,Not Popular
